message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=3,400781, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.137833792";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,410309, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.128461420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,407130, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.128302104";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,403960, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.121154330";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,413488, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.112617435";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,410309, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.111749303";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,407140, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.105502643";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,416668, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.096377243";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,413488, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.096205616";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,410319, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.089815523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,419847, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.080962850";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,416668, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.079884882";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,413498, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.073247638";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,419847, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.064101958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,423026, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.064034067";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,416677, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.057684553";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,426206, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.048424007";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,423026, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.047457791";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,419857, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.041096850";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,429385, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.032714280";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,426206, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.032375603";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,423036, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.025225114";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,432564, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.016855152";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,429385, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.015501491";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,426215, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.009151755";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,435743, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.001054174";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,432564, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.000055685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,429394, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.993159293";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,438923, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.984608645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,435743, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.983566033";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,432573, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.977604525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,442102, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.968905145";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,438923, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.967769409";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,435753, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.961896221";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,445281, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.952132268";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,442102, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.951821596";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,438932, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.945508574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,448460, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.936435093";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,445281, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.935842340";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,442111, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.928971778";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,451640, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.920775438";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,448460, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.919955603";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,445290, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.913505812";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,451640, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.904310016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,454819, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.904164872";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,448470, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.896924138";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,457998, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.888476112";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,454819, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.887791305";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,451649, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.882137933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,461178, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.873060694";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,457998, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.872154582";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,454828, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.865230016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,464357, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.856607315";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,458007, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.849622501";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,467536, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.840761650";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,464357, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.840032074";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,461187, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.833157480";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,470715, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.825192812";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,467536, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.823989179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,464366, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.817601241";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,470715, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.808311360";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,473895, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.808166191";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,467545, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.801947249";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,477074, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.792644394";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,473895, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.792249252";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,470724, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.785114456";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,477074, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.776128124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,480253, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.776128105";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,473904, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.769408337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,483432, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.760641391";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,480253, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.759964197";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,477083, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.753960812";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,486612, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.744092048";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,483432, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.744096180";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,480262, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.737421604";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,489791, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.728298020";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,486612, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.728194857";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,483441, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.721057369";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,492970, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.713476767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,489791, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.712146872";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,486621, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.705432556";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,496150, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.696949968";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,492970, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.695388112";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,489800, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.689699178";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,499329, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.680325328";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,496150, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.679459331";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,492979, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.673843530";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,502508, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.664636156";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,499329, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.663963423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,496158, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.657700282";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,505687, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.649051388";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,502508, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.647897136";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,499338, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.641273694";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,508867, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.633050159";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,505687, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.632001554";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,502517, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.625972987";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,512046, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.616342602";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,508867, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.616120314";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,505696, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.609867644";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,515225, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.600633060";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,512046, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.599448874";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,508875, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.593976562";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,518404, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.584995193";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,515225, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.583979927";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,512055, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.577318687";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,518404, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.568355318";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,521584, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.568338480";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,515234, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.561355361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,524763, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.552686088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,521584, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.551610553";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,518413, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.545806662";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,527942, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.536989470";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,524763, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.535794096";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,521592, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.529279467";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,531122, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.520849356";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,527942, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.519480020";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,524771, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.513638098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,534301, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.504522054";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,531122, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.503834516";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,527951, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.497291224";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,534301, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.488023916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,537480, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.487998285";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,531130, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.481266023";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,540659, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.472769873";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,537480, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.471911347";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,534309, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.465199692";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,543839, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.456648889";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,540659, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.455823329";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,537488, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.449581868";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,547018, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.440596252";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,543839, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.439584364";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,540668, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.432749838";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,550197, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.424639639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,547018, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.423325473";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,543847, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.417577924";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,553376, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.408402128";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,550197, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.407962842";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,547026, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.401257562";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,556556, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.392121636";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,553376, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.391703256";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,550205, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.385753737";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,559735, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.376847419";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,556556, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.375504609";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,553385, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.369789016";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,562914, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.360407056";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,559735, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.360103096";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,556564, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.353723772";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,566094, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.344054487";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,562914, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.343464986";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,559743, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.337712258";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,569273, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.328561751";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,566094, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.327930744";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,562922, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.321226703";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,572452, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.312123828";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,569273, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.311481882";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,566102, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.305763387";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,575631, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.296482197";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,572452, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.295748704";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,569281, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.289145261";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,578811, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.280652578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,575631, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.279722252";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,572460, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.273341606";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,581990, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.264266383";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,578811, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.263814222";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,575639, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.257628188";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,585169, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.248873479";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,581990, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.248034656";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,578819, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.241343555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,588348, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.232494578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,585169, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.231443361";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,581998, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.224951799";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,591528, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.216116292";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,588348, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.215750738";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,585177, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.208868540";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,594707, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.200782007";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,591528, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.199233232";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,588356, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.193430916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,597886, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.184917560";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,594707, y=-0,031842])";"30";"turtlesim2.sim";"1725958445.183860740";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,591536, y=-0,031842])";"30";"turtlesim1.sim";"1725958445.177752568";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,601066, y=-0,031842])";"30";"turtlesim3.sim";"1725958445.168049847";"./src/turtle.cpp:update:260"
